"";"species";"decimalLongitude";"decimalLatitude";"eventDate";"datasetKey";"Abundance"
"2138";"Eumomota superciliosa";-88,57872;14,593468;2017-02-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"2139";"Eumomota superciliosa";-88,57872;14,593468;2017-03-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2140";"Eumomota superciliosa";-88,57872;14,593468;2017-05-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2141";"Eumomota superciliosa";-88,57872;14,593468;2019-01-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2142";"Eumomota superciliosa";-88,57869;14,589872;2016-01-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2143";"Eumomota superciliosa";-88,57865;14,587988;2019-04-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"2144";"Eumomota superciliosa";-88,57859;14,590353;2015-07-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2145";"Eumomota superciliosa";-88,57859;14,590353;2016-02-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2146";"Eumomota superciliosa";-88,57859;14,590353;2016-02-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2147";"Eumomota superciliosa";-88,57859;14,590353;2016-02-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2148";"Eumomota superciliosa";-88,57859;14,590353;2016-02-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2149";"Eumomota superciliosa";-88,57859;14,590353;2016-03-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2150";"Eumomota superciliosa";-88,57859;14,590353;2016-03-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2151";"Eumomota superciliosa";-88,57859;14,590353;2016-03-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2152";"Eumomota superciliosa";-88,57859;14,590353;2016-03-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2153";"Eumomota superciliosa";-88,57859;14,590353;2016-04-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2154";"Eumomota superciliosa";-88,57859;14,590353;2016-04-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2155";"Eumomota superciliosa";-88,57859;14,590353;2016-05-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2156";"Eumomota superciliosa";-88,57859;14,590353;2016-05-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2157";"Eumomota superciliosa";-88,57859;14,590353;2016-05-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2158";"Eumomota superciliosa";-88,57859;14,590353;2016-05-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2159";"Eumomota superciliosa";-88,57859;14,590353;2016-05-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2160";"Eumomota superciliosa";-88,57859;14,590353;2016-05-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2161";"Eumomota superciliosa";-88,57859;14,590353;2016-06-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2162";"Eumomota superciliosa";-88,57859;14,590353;2016-09-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2163";"Eumomota superciliosa";-88,57859;14,590353;2016-10-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2164";"Eumomota superciliosa";-88,57859;14,590353;2016-10-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2165";"Eumomota superciliosa";-88,57859;14,590353;2016-11-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2166";"Eumomota superciliosa";-88,57859;14,590353;2016-11-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2167";"Eumomota superciliosa";-88,57859;14,590353;2017-01-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2168";"Eumomota superciliosa";-88,57859;14,590353;2017-02-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2169";"Eumomota superciliosa";-88,57859;14,590353;2017-03-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2170";"Eumomota superciliosa";-88,57859;14,590353;2017-04-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2171";"Eumomota superciliosa";-88,57859;14,590353;2017-05-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2172";"Eumomota superciliosa";-88,57859;14,590353;2019-02-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2173";"Eumomota superciliosa";-88,57859;14,590353;2019-02-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2174";"Eumomota superciliosa";-88,57859;14,590353;2019-02-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2175";"Eumomota superciliosa";-88,57859;14,590353;2019-05-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2176";"Eumomota superciliosa";-88,57859;14,590353;2020-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2177";"Eumomota superciliosa";-88,5785;14,587658;2019-01-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2178";"Eumomota superciliosa";-88,57841;14,591443;2015-09-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2179";"Eumomota superciliosa";-88,57841;14,591443;2015-11-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2180";"Eumomota superciliosa";-88,57841;14,591443;2015-12-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2181";"Eumomota superciliosa";-88,57841;14,591443;2016-05-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";8
"2182";"Eumomota superciliosa";-88,578384;14,587893;2015-09-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2183";"Eumomota superciliosa";-88,578384;14,587893;2015-12-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2184";"Eumomota superciliosa";-88,57817;14,601358;2015-08-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2185";"Eumomota superciliosa";-88,57817;14,601358;2015-08-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"2186";"Eumomota superciliosa";-88,57817;14,601358;2020-08-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2187";"Eumomota superciliosa";-88,57788;14,592652;2019-01-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2188";"Eumomota superciliosa";-88,57773;14,589575;2015-11-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2189";"Eumomota superciliosa";-88,57773;14,589575;2016-02-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2190";"Eumomota superciliosa";-88,57773;14,589575;2016-03-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2191";"Eumomota superciliosa";-88,57773;14,589575;2016-03-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2192";"Eumomota superciliosa";-88,57773;14,589575;2016-04-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2193";"Eumomota superciliosa";-88,57768;14,590589;2018-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2194";"Eumomota superciliosa";-88,57756;14,589281;2019-03-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2195";"Eumomota superciliosa";-88,577385;14,593366;2018-10-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2196";"Eumomota superciliosa";-88,57734;15,235804;2012-08-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2197";"Eumomota superciliosa";-88,57734;15,235804;2012-08-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2198";"Eumomota superciliosa";-88,57702;14,590201;2018-11-29 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2199";"Eumomota superciliosa";-88,57636;14,59379;2016-09-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2200";"Eumomota superciliosa";-88,57543;14,587738;2017-03-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";20
"2201";"Eumomota superciliosa";-88,57543;14,587738;2017-04-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2202";"Eumomota superciliosa";-88,57543;14,587738;2017-04-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2203";"Eumomota superciliosa";-88,57543;14,587738;2017-05-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"2204";"Eumomota superciliosa";-88,57543;14,587738;2017-05-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2205";"Eumomota superciliosa";-88,57543;14,587738;2017-06-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2206";"Eumomota superciliosa";-88,57543;14,587738;2017-09-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2207";"Eumomota superciliosa";-88,57543;14,587738;2017-09-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2208";"Eumomota superciliosa";-88,57543;14,587738;2017-09-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2209";"Eumomota superciliosa";-88,57543;14,587738;2017-10-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2210";"Eumomota superciliosa";-88,57543;14,587738;2017-10-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2211";"Eumomota superciliosa";-88,57543;14,587738;2017-10-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2212";"Eumomota superciliosa";-88,57543;14,587738;2018-01-31 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2213";"Eumomota superciliosa";-88,57543;14,587738;2018-06-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2214";"Eumomota superciliosa";-88,57543;14,587738;2018-12-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2215";"Eumomota superciliosa";-88,57543;14,587738;2018-12-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"2216";"Eumomota superciliosa";-88,57543;14,587738;2018-12-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2217";"Eumomota superciliosa";-88,57543;14,587738;2019-01-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2218";"Eumomota superciliosa";-88,57543;14,587738;2019-01-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2219";"Eumomota superciliosa";-88,57543;14,587738;2019-02-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2220";"Eumomota superciliosa";-88,57543;14,587738;2019-03-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2221";"Eumomota superciliosa";-88,57543;14,587738;2019-03-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2222";"Eumomota superciliosa";-88,57543;14,587738;2019-04-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"2223";"Eumomota superciliosa";-88,57543;14,587738;2019-04-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"2224";"Eumomota superciliosa";-88,57543;14,587738;2019-05-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2225";"Eumomota superciliosa";-88,57543;14,587738;2019-05-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2226";"Eumomota superciliosa";-88,57543;14,587738;2019-10-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2227";"Eumomota superciliosa";-88,57543;14,587738;2019-12-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2228";"Eumomota superciliosa";-88,57543;14,587738;2020-12-29 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2229";"Eumomota superciliosa";-88,575165;14,586255;2019-04-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"2230";"Eumomota superciliosa";-88,57504;14,616207;2019-06-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2231";"Eumomota superciliosa";-88,57449;14,587755;2018-06-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2232";"Eumomota superciliosa";-88,57418;14,644047;2013-08-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"2233";"Eumomota superciliosa";-88,57313;14,088463;2016-07-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2234";"Eumomota superciliosa";-88,57313;14,088463;2016-12-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2235";"Eumomota superciliosa";-88,57313;14,088463;2016-12-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2236";"Eumomota superciliosa";-88,57313;14,088463;2020-12-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2237";"Eumomota superciliosa";-88,57242;14,560853;2019-06-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2238";"Eumomota superciliosa";-88,57168;14,558287;2019-11-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2239";"Eumomota superciliosa";-88,5715;14,844295;2017-04-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2240";"Eumomota superciliosa";-88,56983;14,58649;2018-05-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2241";"Eumomota superciliosa";-88,56967;14,586445;2018-05-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2242";"Eumomota superciliosa";-88,56904;14,589439;2018-05-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2243";"Eumomota superciliosa";-88,56846;14,587112;2018-08-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"2244";"Eumomota superciliosa";-88,56846;14,587112;2019-07-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2245";"Eumomota superciliosa";-88,56079;14,620968;2019-06-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2246";"Eumomota superciliosa";-88,5597;15,298599;2012-08-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"2247";"Eumomota superciliosa";-88,558105;14,694333;2020-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2248";"Eumomota superciliosa";-88,554985;15,21984;1992-01-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"2249";"Eumomota superciliosa";-88,5539;15,21504;2012-12-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2250";"Eumomota superciliosa";-88,55322;14,582628;2015-03-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";18
"2251";"Eumomota superciliosa";-88,55019;15,304554;2012-08-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2252";"Eumomota superciliosa";-88,54946;14,686895;2020-03-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2253";"Eumomota superciliosa";-88,54589;14,587002;2020-04-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2254";"Eumomota superciliosa";-88,54513;14,587761;2017-10-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2255";"Eumomota superciliosa";-88,54513;14,587761;2018-09-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2256";"Eumomota superciliosa";-88,54513;14,587761;2018-12-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2257";"Eumomota superciliosa";-88,54513;14,587761;2020-04-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2258";"Eumomota superciliosa";-88,54513;14,587761;2020-05-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2259";"Eumomota superciliosa";-88,5449;14,58797;2020-07-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2260";"Eumomota superciliosa";-88,5449;14,58797;2020-07-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2261";"Eumomota superciliosa";-88,54489;14,588168;2020-08-29 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2262";"Eumomota superciliosa";-88,544876;14,588004;2018-12-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";14
"2263";"Eumomota superciliosa";-88,544876;14,588004;2020-03-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2264";"Eumomota superciliosa";-88,544876;14,588004;2020-05-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2265";"Eumomota superciliosa";-88,544876;14,588004;2020-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2266";"Eumomota superciliosa";-88,544876;14,588004;2020-06-07 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2267";"Eumomota superciliosa";-88,544876;14,588004;2020-06-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2268";"Eumomota superciliosa";-88,544876;14,588004;2020-10-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2269";"Eumomota superciliosa";-88,54485;14,588015;2020-04-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2270";"Eumomota superciliosa";-88,54472;15,220486;2012-12-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2271";"Eumomota superciliosa";-88,54437;14,10762;2019-05-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"2272";"Eumomota superciliosa";-88,54405;14,587251;2017-10-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2273";"Eumomota superciliosa";-88,54365;14,72724;2017-04-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2274";"Eumomota superciliosa";-88,54128;14,563382;2019-05-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2275";"Eumomota superciliosa";-88,54128;14,563382;2019-06-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2276";"Eumomota superciliosa";-88,54128;14,563382;2020-04-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2277";"Eumomota superciliosa";-88,54106;14,561383;2014-11-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"2278";"Eumomota superciliosa";-88,5388;14,114628;1994-08-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2279";"Eumomota superciliosa";-88,5388;14,114628;1995-04-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2280";"Eumomota superciliosa";-88,532326;15,226156;2010-11-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2281";"Eumomota superciliosa";-88,52629;14,990888;2012-07-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2282";"Eumomota superciliosa";-88,52629;14,990888;2013-04-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2283";"Eumomota superciliosa";-88,52629;14,990888;2014-11-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2284";"Eumomota superciliosa";-88,52629;14,990888;2015-01-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2285";"Eumomota superciliosa";-88,52629;14,990888;2015-02-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2286";"Eumomota superciliosa";-88,52629;14,990888;2015-03-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2287";"Eumomota superciliosa";-88,50324;14,2808;1994-09-07 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2288";"Eumomota superciliosa";-88,5024;15,018621;2012-08-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2289";"Eumomota superciliosa";-88,49502;15,28998;2019-08-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2290";"Eumomota superciliosa";-88,49199;14,513403;2017-03-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2291";"Eumomota superciliosa";-88,490875;15,008353;2012-08-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2292";"Eumomota superciliosa";-88,48674;15,294742;2012-05-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"2293";"Eumomota superciliosa";-88,45138;15,027507;2012-08-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2294";"Eumomota superciliosa";-88,441574;15,121761;2012-01-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2295";"Eumomota superciliosa";-88,43767;14,95602;2018-06-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2296";"Eumomota superciliosa";-88,43417;15,31997;2016-10-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2297";"Eumomota superciliosa";-88,4069;14,845728;2019-05-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2298";"Eumomota superciliosa";-88,40572;14,496829;2017-03-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2299";"Eumomota superciliosa";-88,4;14,816667;2019-06-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2300";"Eumomota superciliosa";-88,389305;13,993658;2017-08-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2301";"Eumomota superciliosa";-88,38885;13,920613;2000-10-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"2302";"Eumomota superciliosa";-88,38865;14,91257;2015-07-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";8
"2303";"Eumomota superciliosa";-88,38798;14,912089;2018-06-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2304";"Eumomota superciliosa";-88,38563;13,970066;2017-07-31 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2305";"Eumomota superciliosa";-88,3795;14,117837;1995-04-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2306";"Eumomota superciliosa";-88,37208;14,97161;2019-05-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2307";"Eumomota superciliosa";-88,37129;14,089817;2018-10-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2308";"Eumomota superciliosa";-88,37108;15,594609;2018-03-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2309";"Eumomota superciliosa";-88,37036;14,085414;2013-08-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"2310";"Eumomota superciliosa";-88,37036;14,085414;2013-12-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2311";"Eumomota superciliosa";-88,37036;14,085414;2014-12-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2312";"Eumomota superciliosa";-88,36954;14,082292;2015-08-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2313";"Eumomota superciliosa";-88,35319;15,33262;2018-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2314";"Eumomota superciliosa";-88,34227;14,748821;2013-02-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2315";"Eumomota superciliosa";-88,33499;14,94559;2012-08-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"2316";"Eumomota superciliosa";-88,329397;14,984645;2012-08-19 07:10:00;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";NA
"2317";"Eumomota superciliosa";-88,32918;15,559131;2017-04-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"2318";"Eumomota superciliosa";-88,328156;14,963793;2019-04-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2319";"Eumomota superciliosa";-88,32752;15,0193;2012-08-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2320";"Eumomota superciliosa";-88,32752;15,0193;2012-08-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2321";"Eumomota superciliosa";-88,32733;15,567151;2013-04-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2322";"Eumomota superciliosa";-88,32733;15,567151;2013-04-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2323";"Eumomota superciliosa";-88,32733;15,567151;2013-04-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2324";"Eumomota superciliosa";-88,32733;15,567151;2013-04-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2325";"Eumomota superciliosa";-88,32733;15,567151;2013-04-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2326";"Eumomota superciliosa";-88,32733;15,567151;2013-04-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"2327";"Eumomota superciliosa";-88,32733;15,567151;2013-04-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2328";"Eumomota superciliosa";-88,32733;15,567151;2013-04-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2329";"Eumomota superciliosa";-88,32733;15,567151;2013-04-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"2330";"Eumomota superciliosa";-88,32733;15,567151;2013-04-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
