"","countryCode","stateProvince","individualCount","Latitude","Longitude","year","day","month","year_1","X10"
"24500","US","Virginia",1,38.524364,-79.5393,2019-05-19,19,5,2019,NA
"24501","US","Texas",2,29.219244,-94.934364,2018-04-26,26,4,2018,NA
"24502","CR","Alajuela",1,10.465694,-84.75506,2018-12-15,15,12,2018,NA
"24503","US","Illinois",1,41.9283,-87.637,2018-05-12,12,5,2018,NA
"24504","CR","Guanacaste",1,11.002988,-85.420395,2018-03-20,20,3,2018,NA
"24505","US","Illinois",1,41.8856,-87.829445,2018-05-06,6,5,2018,NA
"24506","US","Kentucky",1,37.312443,-85.739456,2018-09-26,26,9,2018,NA
"24507","US","Michigan",1,46.077297,-88.314026,2019-06-01,1,6,2019,NA
"24508","US","Minnesota",1,45.827545,-93.00416,2018-05-17,17,5,2018,NA
"24509","US","Texas",1,26.098759,-97.167404,2018-04-26,26,4,2018,NA
"24510","CR","Cartago",1,9.871878,-83.610405,2018-11-08,8,11,2018,NA
"24511","US","Ohio",2,41.4615,-82.9973,2019-05-02,2,5,2019,NA
"24512","US","New York",1,41.23439,-74.23791,2018-05-26,26,5,2018,NA
"24513","US","Texas",1,29.57368,-94.389854,2018-04-28,28,4,2018,NA
"24514","US","Minnesota",1,44.906044,-93.192215,2019-05-26,26,5,2019,NA
"24515","US","Illinois",1,41.830013,-87.82729,2019-09-07,7,9,2019,NA
"24516","US","Minnesota",1,46.000633,-92.63659,2018-06-16,16,6,2018,NA
"24517","CR","Alajuela",2,10.4361,-84.7107,2018-12-25,25,12,2018,NA
"24518","US","Mississippi",1,30.33762,-88.51983,2018-10-11,11,10,2018,NA
"24519","PA","Coclé",1,8.633902,-80.12678,2019-02-21,21,2,2019,NA
"24520","US","Minnesota",2,47.2212,-92.70092,2019-06-18,18,6,2019,NA
"24521","US","Wisconsin",2,44.298317,-90.74798,2019-05-23,23,5,2019,NA
"24522","US","Wisconsin",4,45.690887,-92.74095,2019-05-16,16,5,2019,NA
"24523","CR","Alajuela",3,10.0576,-84.49555,2019-11-13,13,11,2019,NA
"24524","US","Texas",1,29.698408,-93.94818,2018-04-18,18,4,2018,NA
"24525","CA","Ontario",1,44.49932,-77.21114,2018-05-26,26,5,2018,NA
"24526","HN","Lempira",1,14.555023,-88.605125,2018-12-15,15,12,2018,NA
"24527","CA","Ontario",2,44.608803,-79.06551,2018-06-09,9,6,2018,NA
"24528","US","Florida",1,30.535666,-84.28821,2018-10-09,9,10,2018,NA
"24529","US","Wisconsin",1,45.447742,-90.50076,2019-07-03,3,7,2019,NA
"24530","US","Wisconsin",1,42.983356,-88.04385,2018-05-22,22,5,2018,NA
"24531","US","Minnesota",1,45.819828,-94.6868,2019-06-17,17,6,2019,NA
"24532","US","Minnesota",1,45.5131,-92.90094,2018-05-13,13,5,2018,NA
"24533","US","Texas",1,29.698408,-93.94818,2018-04-24,24,4,2018,NA
"24534","US","New York",1,40.77155,-73.97248,2019-05-02,2,5,2019,NA
"24535","US","Michigan",1,44.074184,-85.15046,2018-05-14,14,5,2018,NA
"24536","US","Minnesota",1,45.52272,-92.72916,2019-05-18,18,5,2019,NA
"24537","US","Illinois",2,42.11181,-88.270454,2019-05-09,9,5,2019,NA
"24538","US","Minnesota",2,45.40797,-93.191444,2018-05-31,31,5,2018,NA
"24539","CA","Ontario",1,41.93455,-82.51047,2018-05-09,9,5,2018,NA
"24540","US","North Carolina",1,36.332623,-81.69555,2018-05-22,22,5,2018,NA
"24541","US","Texas",1,26.147976,-97.98979,2018-11-06,6,11,2018,NA
"24542","US","Iowa",1,41.50988,-90.63434,2019-05-11,11,5,2019,NA
"24543","US","Texas",1,26.14009,-97.17482,2018-04-29,29,4,2018,NA
"24544","US","Pennsylvania",4,40.789936,-77.95113,2018-05-14,14,5,2018,NA
"24545","US","Minnesota",1,44.967987,-93.38662,2019-05-16,16,5,2019,NA
"24546","US","New York",1,41.194466,-74.27075,2019-05-25,25,5,2019,NA
"24547","US","Indiana",1,39.927185,-87.07212,2019-05-02,2,5,2019,NA
"24548","CR","Heredia",1,10.135322,-84.10912,2018-11-10,10,11,2018,NA
"24549","CR","Cartago",1,9.972053,-83.69033,2018-11-17,17,11,2018,NA
"24550","CR","San José",1,9.538318,-83.817314,2019-01-09,9,1,2019,NA
"24551","US","Wisconsin",1,44.64712,-88.52094,2018-06-05,5,6,2018,NA
"24552","US","Wisconsin",1,45.57852,-88.3224,2018-06-05,5,6,2018,NA
"24553","US","Wisconsin",2,45.842964,-92.62031,2018-06-12,12,6,2018,NA
"24554","US","Virginia",2,38.4976,-79.5482,2018-05-09,9,5,2018,NA
"24555","US","New York",1,42.451294,-76.47675,2019-09-02,2,9,2019,NA
"24556","US","Wisconsin",2,42.977398,-89.23304,2019-08-30,30,8,2019,NA
"24557","US","Wisconsin",1,45.951054,-91.28455,2019-07-16,16,7,2019,NA
"24558","US","Illinois",1,42.02529,-88.05568,2018-05-06,6,5,2018,NA
"24559","CR","Heredia",1,10.203823,-84.161835,2019-11-30,30,11,2019,NA
"24560","US","Illinois",1,41.710052,-88.14331,2018-05-09,9,5,2018,NA
"24561","US","Kansas",1,38.920815,-95.21669,2018-05-05,5,5,2018,NA
"24562","US","Florida",1,26.478199,-80.14474,2019-01-24,24,1,2019,NA
"24563","CR","Heredia",1,10.4288,-84.0128,2019-12-23,23,12,2019,NA
"24564","CA","Ontario",2,44.489433,-76.62381,2019-06-10,10,6,2019,NA
"24565","US","Wisconsin",1,42.535625,-88.56064,2019-05-14,14,5,2019,NA
"24566","HN","Cortés",2,14.937165,-87.89045,2019-01-05,5,1,2019,NA
"24567","US","Illinois",2,41.820236,-88.090195,2019-09-05,5,9,2019,NA
"24568","CA","Ontario",3,44.412617,-79.831055,2019-05-25,25,5,2019,NA
"24569","US","Vermont",1,44.341805,-73.12362,2018-05-10,10,5,2018,NA
"24570","US","North Carolina",1,35.19711,-83.22108,2019-05-08,8,5,2019,NA
"24571","US","Maryland",1,39.417,-76.547,2018-09-04,4,9,2018,NA
"24572","MX","Veracruz",1,19.566227,-96.93351,2018-02-18,18,2,2018,NA
"24573","US","Indiana",3,38.10311,-86.99844,2019-09-21,21,9,2019,NA
"24574","US","Indiana",1,39.86449,-86.289795,2019-05-11,11,5,2019,NA
"24575","US","Texas",1,29.57368,-94.389854,2018-04-22,22,4,2018,NA
"24576","CR","Cartago",1,9.83193,-83.5638,2019-11-21,21,11,2019,NA
"24577","HN","El Paraíso",2,14.00728,-86.57123,2018-10-28,28,10,2018,NA
"24578","US","Texas",1,29.57368,-94.389854,2019-04-20,20,4,2019,NA
"24579","MX","Chiapas",2,16.255188,-90.86032,2019-10-31,31,10,2019,NA
"24580","GT","Baja Verapaz",1,15.215865,-90.21959,2018-12-19,19,12,2018,NA
"24581","US","Wisconsin",1,45.6497,-91.87033,2018-06-12,12,6,2018,NA
"24582","US","Texas",2,29.565224,-94.39634,2019-04-27,27,4,2019,NA
"24583","NI","Managua",1,11.991637,-86.25075,2019-11-30,30,11,2019,NA
"24584","CR","Heredia",1,10.323622,-83.91022,2018-01-08,8,1,2018,NA
"24585","CR","Alajuela",2,10.041112,-84.47253,2019-04-16,16,4,2019,NA
"24586","US","Wisconsin",2,45.98004,-92.35601,2019-06-09,9,6,2019,NA
"24587","US","Illinois",1,40.11972,-88.21148,2018-05-13,13,5,2018,NA
"24588","CR","Alajuela",2,10.25537,-84.17019,2019-03-17,17,3,2019,NA
"24589","US","Tennessee",1,36.09363,-89.45356,2018-10-04,4,10,2018,NA
"24590","CR","Cartago",1,9.82733,-83.86915,2019-10-12,12,10,2019,NA
"24591","US","California",1,32.75865,-117.19312,2019-06-04,4,6,2019,NA
"24592","CR","Puntarenas",2,10.307843,-84.80514,2018-11-12,12,11,2018,NA
"24593","US","New York",1,41.22992,-74.230095,2019-06-25,25,6,2019,NA
"24594","CR","Puntarenas",1,10.321084,-84.80993,2019-12-14,14,12,2019,NA
"24595","CA","Ontario",1,42.280365,-81.84501,2018-05-09,9,5,2018,NA
"24596","CA","Ontario",1,41.9554,-82.514,2019-05-14,14,5,2019,NA
"24597","US","Wisconsin",2,45.68698,-90.71573,2018-06-20,20,6,2018,NA
"24598","US","Virginia",1,37.54667,-77.50987,2018-04-29,29,4,2018,NA
"24599","US","Texas",1,28.048359,-97.042175,2018-05-05,5,5,2018,NA
"24600","US","New Jersey",1,41.07067,-74.453125,2019-06-02,2,6,2019,NA
"24601","US","Kansas",1,38.35613,-94.6694,2019-05-11,11,5,2019,NA
"24602","US","Texas",1,26.137486,-97.17356,2018-04-26,26,4,2018,NA
"24603","US","Texas",1,29.698408,-93.94818,2018-04-23,23,4,2018,NA
"24604","US","Kansas",1,38.693592,-98.102715,2019-09-07,7,9,2019,NA
"24605","GT","Sololá",1,14.569338,-91.17474,2018-12-28,28,12,2018,NA
"24606","US","Illinois",1,42.377747,-87.91482,2019-05-17,17,5,2019,NA
"24607","US","Missouri",2,39.04843,-94.28322,2019-05-10,10,5,2019,NA
"24608","US","Texas",1,29.2169,-94.9349,2019-10-06,6,10,2019,NA
"24609","CA","Quebec",1,45.08849,-74.21634,2019-06-24,24,6,2019,NA
"24610","US","Iowa",1,42.454468,-92.42002,2019-05-16,16,5,2019,NA
"24611","US","Texas",1,26.137486,-97.17356,2018-04-27,27,4,2018,NA
"24612","US","Pennsylvania",1,41.29168,-74.829956,2018-05-29,29,5,2018,NA
"24613","CR","Alajuela",1,10.95356,-84.753044,2018-01-28,28,1,2018,NA
"24614","US","Illinois",1,39.187557,-89.595535,2019-09-16,16,9,2019,NA
"24615","US","Minnesota",1,47.14856,-94.697556,2019-07-05,5,7,2019,NA
"24616","CR","San José",1,9.566186,-83.79979,2018-01-11,11,1,2018,NA
"24617","CR","Puntarenas",1,10.306252,-84.80765,2019-02-21,21,2,2019,NA
"24618","US","Virginia",1,38.833107,-77.07002,2019-05-01,1,5,2019,NA
"24619","US","Minnesota",1,46.31874,-94.20525,2019-08-25,25,8,2019,NA
"24620","US","Vermont",2,44.340702,-73.12629,2018-05-14,14,5,2018,NA
"24621","US","Minnesota",1,43.99408,-92.31904,2018-08-25,25,8,2018,NA
"24622","US","Illinois",1,40.857388,-89.60337,2019-05-14,14,5,2019,NA
"24623","CA","Ontario",1,44.408127,-81.47295,2019-05-27,27,5,2019,NA
"24624","US","Ohio",1,41.628918,-83.188126,2018-05-10,10,5,2018,NA
"24625","CA","Ontario",1,44.916214,-76.26514,2018-06-23,23,6,2018,NA
"24626","CR","Puntarenas",3,9.02945,-83.00813,2018-03-03,3,3,2018,NA
"24627","CR","Alajuela",2,10.422009,-84.73428,2018-12-08,8,12,2018,NA
"24628","US","Rhode Island",1,41.510666,-71.31075,2019-05-09,9,5,2019,NA
"24629","US","Illinois",2,39.333794,-90.37848,2019-05-05,5,5,2019,NA
"24630","US","North Carolina",1,35.697857,-82.93011,2018-04-28,28,4,2018,NA
"24631","US","Missouri",2,36.572475,-93.05766,2019-04-30,30,4,2019,NA
"24632","US","Texas",1,30.218199,-97.645805,2018-05-01,1,5,2018,NA
"24633","US","Ohio",1,41.62771,-83.19189,2018-05-10,10,5,2018,NA
"24634","US","Minnesota",1,47.53844,-94.8169,2018-06-14,14,6,2018,NA
"24635","US","Louisiana",1,32.601673,-92.042816,2019-05-13,13,5,2019,NA
"24636","CR","San José",2,10.035,-83.928055,2018-11-04,4,11,2018,NA
"24637","CA","Ontario",2,44.77265,-76.134,2018-05-28,28,5,2018,NA
"24638","US","Pennsylvania",1,40.76904,-77.96863,2019-06-05,5,6,2019,NA
"24639","US","Missouri",1,38.815166,-90.3974,2019-09-25,25,9,2019,NA
"24640","CR","Guanacaste",1,11.056453,-85.40934,2018-11-25,25,11,2018,NA
"24641","US","New York",1,44.60111,-74.624054,2018-08-12,12,8,2018,NA
"24642","US","Minnesota",1,46.48837,-93.958664,2018-05-23,23,5,2018,NA
"24643","CR","Alajuela",1,10.68515,-84.18112,2018-12-15,15,12,2018,NA
"24644","CA","Ontario",2,44.76944,-76.25197,2018-05-21,21,5,2018,NA
"24645","CR","Heredia",1,10.317843,-83.98728,2018-01-28,28,1,2018,NA
"24646","US","Wisconsin",1,46.061516,-91.04857,2018-06-19,19,6,2018,NA
"24647","CR","Puntarenas",1,10.306271,-84.807465,2019-01-19,19,1,2019,NA
"24648","US","Wisconsin",2,43.11238,-89.48455,2018-05-08,8,5,2018,NA
"24649","US","New York",2,41.22992,-74.230095,2019-05-09,9,5,2019,NA
"24650","US","Texas",1,26.14009,-97.17482,2018-04-29,29,4,2018,NA
"24651","US","Missouri",1,38.536392,-90.5338,2018-05-02,2,5,2018,NA
"24652","CR","San José",3,9.473542,-83.74951,2019-10-31,31,10,2019,NA
"24653","US","North Carolina",1,35.633465,-82.55752,2019-09-14,14,9,2019,NA
"24654","CR","Puntarenas",2,10.305673,-84.78905,2019-03-10,10,3,2019,NA
"24655","US","Wisconsin",1,46.431866,-91.572754,2019-06-08,8,6,2019,NA
"24656","CR","San José",1,9.496133,-84.0479,2019-03-03,3,3,2019,NA
"24657","US","Michigan",1,42.663353,-86.20946,2018-05-14,14,5,2018,NA
"24658","US","Maryland",1,39.601192,-78.95393,2018-05-25,25,5,2018,NA
"24659","CA","Ontario",1,42.273582,-81.86337,2019-05-03,3,5,2019,NA
"24660","CA","Ontario",1,44.619125,-79.00226,2019-05-26,26,5,2019,NA
"24661","US","Wisconsin",2,45.989265,-92.133026,2018-06-10,10,6,2018,NA
"24662","CR","Alajuela",1,10.4361,-84.7107,2018-03-24,24,3,2018,NA
"24663","CR","San José",1,9.643991,-83.85084,2018-02-16,16,2,2018,"COORDINATE_ROUNDED"
"24664","US","Wisconsin",1,45.68038,-89.94202,2018-06-16,16,6,2018,NA
"24665","PA","Emberá",2,8.388055,-77.76465,2018-12-12,12,12,2018,NA
"24666","CR","Cartago",1,9.78404,-83.75147,2019-04-28,28,4,2019,NA
"24667","US","Wisconsin",1,45.296566,-90.42255,2019-06-25,25,6,2019,NA
"24668","CA","Ontario",1,44.42738,-78.27576,2019-05-20,20,5,2019,NA
"24669","US","Minnesota",1,44.940746,-93.2825,2019-05-24,24,5,2019,NA
"24670","US","Alabama",1,34.65824,-86.97977,2019-09-28,28,9,2019,NA
"24671","US","Pennsylvania",1,39.93234,-78.87248,2019-08-06,6,8,2019,NA
"24672","US","New York",4,41.194466,-74.27075,2019-06-11,11,6,2019,NA
"24673","NI","Jinotega",1,13.237977,-86.05668,2019-01-05,5,1,2019,NA
"24674","CR","San José",2,9.630593,-84.09488,2018-11-03,3,11,2018,NA
"24675","US","Michigan",1,42.93517,-84.40487,2019-05-11,11,5,2019,NA
"24676","CR","Alajuela",1,10.468863,-84.758415,2019-12-10,10,12,2019,NA
"24677","CA","Quebec",1,45.08849,-74.21634,2019-07-04,4,7,2019,NA
"24678","US","Missouri",1,38.152508,-90.40233,2018-05-07,7,5,2018,NA
"24679","CR","San José",2,9.550539,-83.8075,2018-03-01,1,3,2018,NA
"24680","CR","Puntarenas",1,8.785841,-82.96085,2019-01-04,4,1,2019,NA
"24681","CR","Alajuela",1,10.460585,-84.67366,2019-12-17,17,12,2019,NA
"24682","US","Minnesota",1,44.830624,-93.24365,2019-05-24,24,5,2019,NA
"24683","US","Michigan",1,44.65331,-85.58985,2018-06-09,9,6,2018,NA
"24684","US","Wisconsin",4,45.551975,-90.78168,2019-06-28,28,6,2019,NA
"24685","CR","Alajuela",2,10.884751,-85.32203,2019-03-13,13,3,2019,NA
"24686","BZ","Cayo",1,16.76245,-89.11525,2019-01-11,11,1,2019,NA
"24687","CR","Cartago",1,9.759028,-83.7839,2018-03-01,1,3,2018,"COORDINATE_ROUNDED"
"24688","US","Tennessee",1,35.69329,-87.75031,2019-09-21,21,9,2019,NA
"24689","CA","Ontario",1,42.33501,-81.8454,2019-05-11,11,5,2019,NA
"24690","US","Minnesota",2,45.099625,-93.04232,2019-05-18,18,5,2019,NA
"24691","US","Minnesota",1,45.817787,-92.77732,2018-05-14,14,5,2018,NA
"24692","US","Missouri",2,38.888092,-92.16911,2018-09-09,9,9,2018,NA
"24693","US","Wisconsin",2,46.22671,-91.81514,2018-06-21,21,6,2018,NA
"24694","US","Wisconsin",1,43.82468,-91.22673,2018-05-07,7,5,2018,NA
"24695","US","New York",3,41.194466,-74.27075,2018-06-09,9,6,2018,NA
"24696","CR","Guanacaste",1,10.429378,-84.78111,2018-10-12,12,10,2018,NA
"24697","CR","Cartago",1,9.83193,-83.5638,2019-10-31,31,10,2019,NA
"24698","PA","Veraguas",1,8.5685,-81.1883,2018-10-08,8,10,2018,NA
"24699","CA","Ontario",1,43.644646,-79.46254,2019-05-11,11,5,2019,NA
"24700","PA","Chiriquí",1,8.751164,-82.41566,2018-12-28,28,12,2018,NA
"24701","US","Iowa",1,42.45671,-90.630165,2018-09-01,1,9,2018,NA
"24702","US","Wisconsin",1,44.75654,-91.40303,2019-05-27,27,5,2019,NA
"24703","US","Michigan",2,42.26816,-85.60251,2018-05-09,9,5,2018,NA
"24704","US","Missouri",1,38.56638,-90.437744,2019-05-04,4,5,2019,NA
"24705","US","Minnesota",2,48.741486,-95.06208,2019-08-30,30,8,2019,NA
"24706","US","Wisconsin",4,45.737247,-91.65257,2018-05-24,24,5,2018,NA
"24707","CR","Puntarenas",1,10.305673,-84.78905,2019-01-23,23,1,2019,NA
"24708","US","Texas",1,29.698408,-93.94818,2018-04-30,30,4,2018,NA
"24709","US","Wisconsin",1,42.81955,-87.82007,2018-05-15,15,5,2018,NA
"24710","CA","Ontario",1,44.56613,-76.32315,2018-06-01,1,6,2018,NA
"24711","CR","Guanacaste",1,10.3436,-84.79629,2019-03-08,8,3,2019,NA
"24712","US","Illinois",1,42.42519,-87.9291,2019-05-17,17,5,2019,NA
"24713","US","Tennessee",1,35.01084,-85.34386,2019-09-28,28,9,2019,NA
"24714","BZ","Cayo",1,17.04705,-89.06098,2018-03-26,26,3,2018,NA
"24715","US","Ohio",2,41.68083,-83.579994,2019-05-10,10,5,2019,NA
"24716","CA","Ontario",1,44.584232,-76.02831,2018-06-06,6,6,2018,NA
"24717","US","Minnesota",4,44.819016,-93.5147,2018-05-11,11,5,2018,NA
"24718","US","Michigan",1,44.319435,-84.82275,2019-06-07,7,6,2019,NA
"24719","CR","San José",1,9.696093,-84.05133,2019-12-15,15,12,2019,NA
"24720","US","Texas",1,27.790888,-97.421364,2018-04-23,23,4,2018,NA
"24721","US","Minnesota",1,44.767365,-92.93588,2019-05-17,17,5,2019,NA
"24722","US","Minnesota",1,45.465645,-93.73567,2019-07-02,2,7,2019,NA
"24723","US","Alabama",1,34.713253,-86.5486,2018-04-15,15,4,2018,NA
"24724","US","Iowa",3,41.670475,-91.50869,2019-05-09,9,5,2019,NA
"24725","CR","Heredia",1,10.445509,-84.02202,2018-12-15,15,12,2018,NA
"24726","CR","Heredia",1,10.456429,-84.0244,2018-04-11,11,4,2018,NA
"24727","US","Ohio",1,41.631054,-83.195854,2018-05-09,9,5,2018,NA
"24728","US","Louisiana",1,29.870634,-93.45817,2018-04-29,29,4,2018,NA
"24729","US","Minnesota",1,47.347336,-93.675354,2019-08-12,12,8,2019,NA
"24730","US","Michigan",1,42.790993,-83.14562,2018-05-09,9,5,2018,NA
"24731","US","Wisconsin",1,43.17569,-87.89042,2018-05-10,10,5,2018,NA
"24732","CR","Puntarenas",2,8.760243,-83.16868,2019-11-24,24,11,2019,NA
"24733","US","Wisconsin",1,46.01224,-91.81587,2019-07-02,2,7,2019,NA
"24734","CR","Alajuela",1,10.470305,-84.65077,2019-01-11,11,1,2019,NA
"24735","US","Vermont",1,44.341805,-73.12362,2019-06-21,21,6,2019,NA
"24736","US","Wisconsin",1,42.573055,-90.65326,2019-05-06,6,5,2019,NA
"24737","US","Ohio",1,39.97269,-83.71073,2018-09-12,12,9,2018,NA
"24738","US","New York",1,41.23439,-74.23791,2019-06-02,2,6,2019,NA
"24739","CA","Ontario",1,43.939133,-76.861145,2018-05-15,15,5,2018,NA
"24740","US","Ohio",1,41.62771,-83.19189,2019-05-06,6,5,2019,NA
"24741","US","New York",1,44.2227,-75.55373,2018-08-27,27,8,2018,NA
"24742","US","Vermont",1,44.341805,-73.12362,2018-05-08,8,5,2018,NA
"24743","US","Texas",1,30.45,-97.68012,2019-05-05,5,5,2019,NA
"24744","HN","Lempira",1,14.564706,-88.636475,2019-12-06,6,12,2019,NA
"24745","US","Minnesota",1,44.083332,-92.65,2019-05-25,25,5,2019,NA
"24746","CR","Alajuela",1,10.481866,-84.61609,2018-03-10,10,3,2018,NA
"24747","US","Missouri",1,37.2635,-93.2477,2019-09-25,25,9,2019,NA
"24748","CR","Cartago",1,9.759028,-83.7839,2019-03-30,30,3,2019,"COORDINATE_ROUNDED"
"24749","CR","Alajuela",1,10.422009,-84.73428,2018-02-22,22,2,2018,NA
"24750","US","Maine",1,43.76161,-70.01385,2019-05-24,24,5,2019,NA
"24751","US","Minnesota",1,45.41772,-93.87205,2019-05-24,24,5,2019,NA
"24752","NI","Jinotega",3,13.237818,-86.056114,2019-11-06,6,11,2019,NA
"24753","CR","Cartago",2,9.827731,-83.77218,2018-03-19,19,3,2018,NA
"24754","CR","Alajuela",2,10.464813,-84.4983,2019-10-19,19,10,2019,NA
"24755","US","New Hampshire",2,42.782303,-71.624886,2018-05-10,10,5,2018,NA
"24756","US","New Hampshire",1,42.783997,-71.62374,2018-05-14,14,5,2018,NA
"24757","US","West Virginia",2,39.562923,-79.68032,2018-05-24,24,5,2018,NA
"24758","US","Texas",1,27.790888,-97.421364,2019-04-26,26,4,2019,NA
"24759","US","Wisconsin",2,45.807415,-89.640076,2018-08-19,19,8,2018,NA
"24760","GT","Alta Verapaz",2,15.371498,-90.35079,2019-12-22,22,12,2019,NA
"24761","US","Louisiana",1,29.786654,-93.11866,2019-04-19,19,4,2019,NA
"24762","CA","Ontario",1,43.00154,-82.40087,2019-05-22,22,5,2019,NA
"24763","US","Wisconsin",3,43.507816,-88.554276,2018-05-08,8,5,2018,NA
"24764","US","Pennsylvania",1,40.488514,-77.89103,2019-05-28,28,5,2019,NA
"24765","US","Minnesota",1,47.53844,-94.8169,2019-06-08,8,6,2019,NA
"24766","US","Indiana",1,39.142483,-86.39522,2018-09-27,27,9,2018,NA
"24767","US","Minnesota",1,46.619347,-92.34804,2019-05-21,21,5,2019,NA
"24768","CR","Heredia",1,10.443454,-84.0058,2019-12-05,5,12,2019,NA
"24769","NI","Jinotega",1,13.234552,-86.05367,2018-04-26,26,4,2018,NA
"24770","CA","Ontario",1,42.978516,-79.87502,2019-09-11,11,9,2019,NA
"24771","US","New Jersey",1,41.1539,-74.28923,2018-05-30,30,5,2018,NA
"24772","US","Louisiana",1,29.78427,-93.22243,2019-04-19,19,4,2019,NA
"24773","CR","Heredia",1,10.4288,-84.0128,2019-11-19,19,11,2019,NA
"24774","US","Indiana",1,41.55882,-87.49931,2019-05-06,6,5,2019,NA
"24775","US","Wisconsin",2,46.21529,-91.65398,2018-06-25,25,6,2018,NA
"24776","CA","Ontario",1,42.292423,-81.863464,2018-05-08,8,5,2018,NA
"24777","US","New York",1,42.771523,-78.63633,2019-05-04,4,5,2019,NA
"24778","US","Minnesota",1,45.01596,-93.47187,2018-05-09,9,5,2018,NA
"24779","US","Michigan",2,43.741776,-85.25547,2019-08-31,31,8,2019,NA
"24780","US","Ohio",1,41.62652,-83.18897,2018-05-10,10,5,2018,NA
"24781","PA","Panamá",1,8.669951,-80.05974,2019-03-11,11,3,2019,"COORDINATE_ROUNDED"
"24782","CA","Ontario",2,44.744873,-79.66118,2019-05-26,26,5,2019,NA
"24783","US","Michigan",1,44.256985,-83.44568,2019-05-16,16,5,2019,NA
"24784","CR","Alajuela",1,10.718347,-85.02661,2019-03-26,26,3,2019,NA
"24785","US","Ohio",1,41.54381,-83.84007,2019-05-11,11,5,2019,NA
"24786","US","Wisconsin",1,45.586395,-90.42548,2019-08-06,6,8,2019,NA
"24787","US","North Dakota",1,46.88132,-96.769554,2019-05-17,17,5,2019,NA
"24788","CR","Heredia",1,10.439027,-84.0076,2018-12-01,1,12,2018,NA
"24789","US","Wisconsin",1,44.17163,-87.7691,2019-05-25,25,5,2019,NA
"24790","US","Maryland",1,38.98824,-76.3269,2019-08-26,26,8,2019,NA
"24791","US","Illinois",1,41.834606,-88.373856,2019-05-06,6,5,2019,NA
"24792","CR","Alajuela",1,10.470305,-84.65077,2019-01-11,11,1,2019,NA
"24793","US","Wisconsin",1,43.055256,-89.458595,2018-05-16,16,5,2018,NA
"24794","US","Georgia",1,33.91188,-84.4486,2019-09-20,20,9,2019,NA
"24795","US","Wisconsin",2,45.291813,-90.3812,2019-07-04,4,7,2019,NA
"24796","US","California",1,32.75865,-117.19312,2019-06-04,4,6,2019,NA
"24797","US","Tennessee",1,36.175373,-86.70886,2018-09-22,22,9,2018,NA
"24798","CR","Puntarenas",1,10.306493,-84.80731,2018-03-12,12,3,2018,NA
"24799","US","Michigan",1,42.562,-85.391846,2019-05-11,11,5,2019,NA
"24800","US","Minnesota",1,47.959457,-90.45169,2019-05-26,26,5,2019,NA
"24801","US","Ohio",1,41.62771,-83.19189,2019-05-15,15,5,2019,NA
"24802","CR","Heredia",1,10.203823,-84.161835,2018-02-15,15,2,2018,NA
"24803","US","Minnesota",1,45.35049,-93.58667,2019-05-14,14,5,2019,NA
"24804","CR","Limón",1,10.174433,-83.930336,2019-12-06,6,12,2019,NA
"24805","US","Louisiana",1,29.757612,-93.60228,2019-04-24,24,4,2019,NA
"24806","US","Minnesota",1,45.057808,-93.17588,2018-08-29,29,8,2018,NA
"24807","CR","Puntarenas",2,10.312736,-84.81167,2019-04-01,1,4,2019,NA
"24808","US","Minnesota",1,46.71132,-92.3153,2018-08-23,23,8,2018,NA
"24809","US","North Carolina",1,35.739334,-82.933,2018-05-21,21,5,2018,NA
"24810","CR","Puntarenas",2,8.869956,-82.85546,2019-10-25,25,10,2019,NA
"24811","US","Illinois",1,41.647354,-88.10505,2018-05-06,6,5,2018,NA
"24812","CA","Ontario",1,44.76944,-76.25197,2019-08-16,16,8,2019,NA
"24813","US","Iowa",1,43.402554,-91.27231,2019-05-20,20,5,2019,NA
"24814","CR","Puntarenas",2,8.789766,-82.954994,2019-03-01,1,3,2019,NA
"24815","US","Illinois",2,40.857388,-89.60337,2018-05-11,11,5,2018,NA
"24816","CA","Ontario",1,44.568798,-78.13519,2018-06-16,16,6,2018,NA
"24817","US","Wisconsin",3,45.70922,-91.67383,2019-07-28,28,7,2019,NA
"24818","CA","Ontario",1,44.25678,-78.540215,2019-05-30,30,5,2019,NA
"24819","US","Michigan",2,44.36827,-83.44776,2019-05-25,25,5,2019,NA
"24820","US","New York",1,43.01777,-73.31317,2019-05-04,4,5,2019,NA
"24821","US","Kentucky",1,37.197613,-86.125465,2019-09-08,8,9,2019,NA
"24822","CR","Puntarenas",2,8.760243,-83.16868,2019-11-24,24,11,2019,NA
"24823","CR","Limón",1,10.538611,-83.5025,2018-02-03,3,2,2018,NA
"24824","CR","Guanacaste",4,10.3436,-84.79629,2019-12-04,4,12,2019,NA
"24825","US","Wisconsin",1,44.94597,-91.786125,2019-05-25,25,5,2019,NA
"24826","US","Missouri",4,38.48215,-90.82426,2018-05-04,4,5,2018,NA
"24827","HN","Santa Bárbara",1,14.957908,-88.108475,2018-01-09,9,1,2018,NA
"24828","US","Texas",1,30.45,-97.68012,2019-05-03,3,5,2019,NA
"24829","US","Pennsylvania",1,42.15868,-80.09946,2019-05-04,4,5,2019,NA
"24830","GT","Suchitepéquez",1,14.542425,-91.18051,2018-02-10,10,2,2018,NA
"24831","CA","Ontario",1,41.9554,-82.514,2018-05-09,9,5,2018,NA
